Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
#TH10360,customer_360@example.com,paid,2026-03-06 02:12:19 +0500,fulfilled,2026-02-26 01:32:02 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-02-25 19:42:52+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 360,XXXXXXXXXX,XXXXXXXXXX,,,Mandi Bahauddin,'50400,,PK,XXXXXXXXXX,Customer 360,XXXXXXXXXX,XXXXXXXXXX,,,Mandi Bahauddin,'50400,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH22802.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6884413800668.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rKnaQAGBIrpABUb7PPcPE7zhP + #TH22802.1,,,rKnaQAGBIrpABUb7PPcPE7zhP + #TH22802.1
#TH10361,customer_361@example.com,paid,2026-03-12 15:17:57 +0500,fulfilled,2026-03-06 01:26:54 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-03-05 13:22:51+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 361,XXXXXXXXXX,XXXXXXXXXX,Chak no1 dhok kasib,,Mandi Bahauddin,'50400,,PK,XXXXXXXXXX,Customer 361,XXXXXXXXXX,XXXXXXXXXX,Chak no1 dhok kasib,,Mandi Bahauddin,'50400,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH23292.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6901329854684.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rbaGywXqGzRyHro5nvdByAnpz + #TH23292.1,,,rbaGywXqGzRyHro5nvdByAnpz + #TH23292.1
#TH10362,customer_362@example.com,paid,2025-12-28 22:45:07 +0500,fulfilled,2025-12-22 00:47:41 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2025-12-21 14:30:08+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 362,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54770,,PK,XXXXXXXXXX,Customer 362,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54770,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19340.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6755987095772.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,ruj5xx5rt6CAS5L8VjXzVg6Zx + #TH19340.1,,,ruj5xx5rt6CAS5L8VjXzVg6Zx + #TH19340.1
#TH10363,customer_363@example.com,paid,2026-03-08 05:19:28 +0500,fulfilled,2026-03-02 02:14:46 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Delivery Charges,2026-02-28 07:31:41+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 363,XXXXXXXXXX,XXXXXXXXXX,,,Abbot Abad,,,PK,XXXXXXXXXX,Customer 363,XXXXXXXXXX,XXXXXXXXXX,,,Abbot Abad,,,PK,XXXXXXXXXX,C,,,Cash on Delivery (COD),#TH22946.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6888458223836.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rTkqZ4GQO69sTydBFozMkQDCT + #TH22946.1,,,rTkqZ4GQO69sTydBFozMkQDCT + #TH22946.1
#TH10364,customer_364@example.com,paid,2026-05-01 20:21:48 +0500,fulfilled,2026-04-24 00:36:22 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-04-23 15:08:56+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 364,XXXXXXXXXX,XXXXXXXXXX,DHA,,Karachi,,,PK,XXXXXXXXXX,Customer 364,XXXXXXXXXX,XXXXXXXXXX,DHA,,Karachi,,,PK,XXXXXXXXXX,Cy,,,Cash on Delivery (COD),#TH26160.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7005222502620.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rsbiUl2DHMRwWaCZPd7J8WBKL + #TH26160.1,,,rsbiUl2DHMRwWaCZPd7J8WBKL + #TH26160.1
#TH10365,customer_365@example.com,paid,2025-09-28 13:07:29 +0500,fulfilled,2025-09-20 00:45:19 +0500,no,PKR,3999.0,0.0,0.0,3999.0,,0.0,Delivery Charges,2025-09-19 07:45:33+00:00,1,5-Tier Coat and Shoe Rack with Storage Shelf & 8 Hooks – Freestanding Organizer for Entryway & Bedroom,3999.0,7999.0,TH163,True,False,fulfilled,Customer 365,XXXXXXXXXX,XXXXXXXXXX,mosque,,sailkot,,,PK,XXXXXXXXXX,Customer 365,XXXXXXXXXX,XXXXXXXXXX,mosque,,sailkot,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH16198.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6541470564572.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,re99RYooXDhivU4hQaYNKt6VY + #TH16198.1,,,re99RYooXDhivU4hQaYNKt6VY + #TH16198.1
#TH10366,customer_366@example.com,paid,2026-05-30 23:34:47 +0500,fulfilled,2026-05-22 01:45:15 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-05-21 05:48:24+00:00,1,Dish Soap Dispenser,1199.0,2399.0,TH63,True,False,fulfilled,Customer 366,XXXXXXXXXX,XXXXXXXXXX,,,KARACHI,,,PK,XXXXXXXXXX,Customer 366,XXXXXXXXXX,XXXXXXXXXX,,,KARACHI,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH27522.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7063336354012.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rUaZ7rZyOnAoJo0KJEbZRhhYp + #TH27522.1,,,rUaZ7rZyOnAoJo0KJEbZRhhYp + #TH27522.1
#TH10367,customer_367@example.com,paid,2026-05-03 14:28:32 +0500,fulfilled,2026-04-28 00:31:21 +0500,no,PKR,1199.0,250.0,0.0,1449.0,,0.0,Shipping Charges,2026-04-27 11:37:54+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 2,1199.0,2399.0,TH233,True,False,fulfilled,Customer 367,XXXXXXXXXX,XXXXXXXXXX,,Sumbal Nawaz,Jhelum,,,PK,XXXXXXXXXX,Customer 367,XXXXXXXXXX,XXXXXXXXXX,,Sumbal Nawaz,Jhelum,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH26353.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7013110874332.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rA8pYgqo2PUSG1WNuW8UKsyY6 + #TH26353.1,,,rA8pYgqo2PUSG1WNuW8UKsyY6 + #TH26353.1
#TH10368,customer_368@example.com,paid,2025-09-14 01:40:55 +0500,fulfilled,2025-09-02 01:07:23 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-08-31 01:58:32+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 368,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Customer 368,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15371.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6512080945372.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rEMHAG7k3uZtfHVdNgVsICb0P + #TH15371.2,,,rEMHAG7k3uZtfHVdNgVsICb0P + #TH15371.2
#TH10369,customer_369@example.com,paid,2026-04-18 19:01:48 +0500,fulfilled,2026-04-09 00:21:02 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-04-08 01:34:42+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 369,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46000,,PK,XXXXXXXXXX,Customer 369,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH25373.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6972189343964.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rc3k2BWc0azqa6HaJLmnuIWQw + #TH25373.1,,,rc3k2BWc0azqa6HaJLmnuIWQw + #TH25373.1
#TH10370,customer_370@example.com,paid,2026-06-07 03:33:15 +0500,fulfilled,2026-05-28 00:39:34 +0500,no,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-05-23 05:44:32+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 370,XXXXXXXXXX,XXXXXXXXXX,,,Multan,,,PK,XXXXXXXXXX,Customer 370,XXXXXXXXXX,XXXXXXXXXX,,,Multan,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH27649.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7072272056540.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rC0G83WrK9up0TNkhmI3mVI9Z + #TH27649.1,,,rC0G83WrK9up0TNkhmI3mVI9Z + #TH27649.1
#TH10371,customer_371@example.com,paid,2025-08-17 14:42:00 +0500,fulfilled,2025-08-04 00:30:37 +0500,yes,PKR,2999.0,0.0,0.0,2999.0,,0.0,Delivery Charges,2025-08-02 08:19:24+00:00,1,Minimalist Cordless LED Desk Lamp – Rechargeable & Dimmable Night Light,2999.0,5999.0,TH171,True,False,fulfilled,Customer 371,XXXXXXXXXX,XXXXXXXXXX,D i khan,,Dikhan ڈیرہ اسماعیل خان,,,PK,XXXXXXXXXX,Customer 371,XXXXXXXXXX,XXXXXXXXXX,D i khan,,Dikhan ڈیرہ اسماعیل خان,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14108.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6468635164892.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rj7r8bz0uJb1kQBiCUz6HqfBn + #TH14108.2,,,rj7r8bz0uJb1kQBiCUz6HqfBn + #TH14108.2
#TH10372,customer_372@example.com,paid,2025-11-30 02:58:00 +0500,fulfilled,2025-11-20 00:15:29 +0500,yes,PKR,4999.0,0.0,0.0,4999.0,,0.0,Delivery Charges,2025-11-18 11:20:20+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 6 - Layer,4999.0,9999.0,TH167,True,False,fulfilled,Customer 372,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 372,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH18150.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6656192184540.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rQ12CNSwvQa3BSHpvL90UvgJG + #TH18150.1,,,rQ12CNSwvQa3BSHpvL90UvgJG + #TH18150.1
#TH10373,customer_373@example.com,paid,2026-01-17 12:24:37 +0500,fulfilled,2026-01-10 01:27:28 +0500,no,PKR,5199.0,0.0,0.0,5199.0,,0.0,Delivery Charges,2026-01-08 11:17:12+00:00,1,Automatic Peeler Machine,5199.0,10999.0,TH217,True,False,fulfilled,Customer 373,XXXXXXXXXX,XXXXXXXXXX,,,Rahim yaar khan,,,PK,XXXXXXXXXX,Customer 373,XXXXXXXXXX,XXXXXXXXXX,,,Rahim yaar khan,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH20187.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6787834740956.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rn2mR5Fgrw6LAFPhpdKxwUjwt + #TH20187.1,,,rn2mR5Fgrw6LAFPhpdKxwUjwt + #TH20187.1
#TH10374,customer_374@example.com,paid,2025-11-23 03:54:24 +0500,fulfilled,2025-11-08 02:45:53 +0500,no,PKR,4299.0,0.0,0.0,4299.0,,0.0,Delivery Charges,2025-11-06 15:00:26+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 4 - Layer,4299.0,8399.0,TH174,True,False,fulfilled,Customer 374,XXXXXXXXXX,XXXXXXXXXX,,,Hala,,,PK,XXXXXXXXXX,Customer 374,XXXXXXXXXX,XXXXXXXXXX,,,Hala,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH17768.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6634529947868.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r53UETqz6ffojxurq8oIZp9GN + #TH17768.1,,,r53UETqz6ffojxurq8oIZp9GN + #TH17768.1
#TH10375,customer_375@example.com,paid,2026-06-07 03:33:26 +0500,fulfilled,2026-05-28 00:37:18 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-05-25 06:02:32+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 375,XXXXXXXXXX,XXXXXXXXXX,200/1  32nd Street Khayaban Qasim Phase8,,Karachi,'775500,,PK,XXXXXXXXXX,Customer 375,XXXXXXXXXX,XXXXXXXXXX,200/1  32nd Street Khayaban Qasim Phase8,,Karachi,'775500,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH27830.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7075802185948.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rSyLXz5hzD7KvxHCxEfSli88Z + #TH27830.1,,,rSyLXz5hzD7KvxHCxEfSli88Z + #TH27830.1
#TH10376,customer_376@example.com,paid,2026-01-04 00:47:03 +0500,fulfilled,2025-12-26 11:44:05 +0500,yes,PKR,5199.0,0.0,0.0,5199.0,,0.0,Delivery Charges,2025-12-23 15:04:03+00:00,1,Automatic Peeler Machine,5199.0,10999.0,TH217,True,False,fulfilled,Customer 376,XXXXXXXXXX,XXXXXXXXXX,House 139,Expost & import,Karachi,'77500,,PK,XXXXXXXXXX,Customer 376,XXXXXXXXXX,XXXXXXXXXX,House 139,Expost & import,Karachi,'77500,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH19421.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6759746240732.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rBEMMSXMiGaZ0Gcs2LgCNLUkw + #TH19421.1,,,rBEMMSXMiGaZ0Gcs2LgCNLUkw + #TH19421.1
#TH10377,customer_377@example.com,paid,2026-05-16 14:30:49 +0500,fulfilled,2026-05-02 01:10:29 +0500,yes,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-05-01 09:58:24+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 377,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Customer 377,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH26534.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7020929810652.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rPMeQJT45mv8I47VvRPWCbvbg + #TH26534.1,,,rPMeQJT45mv8I47VvRPWCbvbg + #TH26534.1
#TH10378,customer_378@example.com,paid,2026-02-14 15:57:59 +0500,fulfilled,2026-02-10 01:06:08 +0500,no,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-02-08 23:44:41+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 378,XXXXXXXXXX,XXXXXXXXXX,,,Muridke,,,PK,XXXXXXXXXX,Customer 378,XXXXXXXXXX,XXXXXXXXXX,,,Muridke,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH21858.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6842529382620.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rdtP6okbCY4qc7NaAjxYGLKpX + #TH21858.1,,,rdtP6okbCY4qc7NaAjxYGLKpX + #TH21858.1
#TH10379,customer_379@example.com,paid,2025-11-30 03:02:31 +0500,fulfilled,2025-11-20 00:10:52 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-11-19 14:13:51+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 379,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 379,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH18185.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6658134540508.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rzLjdvypKzzsNEgVKougQGRPx + #TH18185.1,,,rzLjdvypKzzsNEgVKougQGRPx + #TH18185.1
#TH10380,customer_380@example.com,paid,2026-03-01 02:27:43 +0500,fulfilled,2026-02-13 01:32:11 +0500,no,PKR,4299.0,0.0,0.0,4299.0,,0.0,Delivery Charges,2026-02-12 07:47:40+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 4 - Layer,4299.0,8399.0,TH174,True,False,fulfilled,Customer 380,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 380,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Order has been shipped via Tranzo with Tracking T0080364204849157. Can,"tranzo_courier_name: Tranzo
tranzo_courier_tracking: T0080364204849157
tranzo_courier_url: https://tranzo.pk/track-order?tn=T0080364204849157",,Cash on Delivery (COD),#TH22052.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6850626748636.0,Tranzo,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9QGTpPsAApeU2QiM27cY5sV3 + #TH22052.1,,,r9QGTpPsAApeU2QiM27cY5sV3 + #TH22052.1
#TH10381,customer_381@example.com,paid,2026-01-04 00:42:15 +0500,fulfilled,2025-12-22 00:52:26 +0500,no,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-12-20 11:51:15+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 381,XXXXXXXXXX,XXXXXXXXXX,,,Multan,,,PK,XXXXXXXXXX,Customer 381,XXXXXXXXXX,XXXXXXXXXX,,,Multan,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19281.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6753819656412.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rRqD9TLmxYwVGJXtOCNqAMppY + #TH19281.1,,,rRqD9TLmxYwVGJXtOCNqAMppY + #TH19281.1
#TH10382,customer_382@example.com,paid,2025-08-31 22:43:05 +0500,fulfilled,2025-08-25 00:31:42 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-08-23 17:55:27+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 382,XXXXXXXXXX,XXXXXXXXXX,House no 12,,Abbottabad,,,PK,XXXXXXXXXX,Customer 382,XXXXXXXXXX,XXXXXXXXXX,House no 12,,Abbottabad,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15084.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6501645943004.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9bo3iQPo7T2yuUINx7D7rMQe + #TH15084.2,,,r9bo3iQPo7T2yuUINx7D7rMQe + #TH15084.2
#TH10383,customer_383@example.com,paid,2026-01-10 19:52:41 +0500,fulfilled,2026-01-01 01:11:36 +0500,no,PKR,5199.0,0.0,0.0,5199.0,,0.0,Delivery Charges,2025-12-31 04:40:08+00:00,1,Automatic Peeler Machine,5199.0,10999.0,TH217,True,False,fulfilled,Customer 383,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 383,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,confirmed,,,Cash on Delivery (COD),#TH19773.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6773543502044.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rQJbSxoLrRyOk6SDe7cf6Ucao + #TH19773.1,,,rQJbSxoLrRyOk6SDe7cf6Ucao + #TH19773.1
#TH10384,customer_384@example.com,paid,2026-05-16 14:39:33 +0500,fulfilled,2026-05-11 00:15:06 +0500,no,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-05-10 05:05:50+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 384,XXXXXXXXXX,XXXXXXXXXX,Islamabad,Islamabad,Islamabad,,,PK,XXXXXXXXXX,Customer 384,XXXXXXXXXX,XXXXXXXXXX,Islamabad,Islamabad,Islamabad,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH26945.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7040308740316.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rk7CM2wrSgdhHnTqgAKYvKCrJ + #TH26945.1,,,rk7CM2wrSgdhHnTqgAKYvKCrJ + #TH26945.1
#TH10385,customer_385@example.com,paid,2026-04-18 19:01:59 +0500,fulfilled,2026-04-13 02:16:41 +0500,no,PKR,1448.0,250.0,0.0,1698.0,,0.0,Shipping,2026-04-12 06:52:55+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 2,1199.0,2399.0,TH233,True,False,fulfilled,Customer 385,XXXXXXXXXX,XXXXXXXXXX,United castle Gulshan e iqbal block 10,,Karachi,,,PK,XXXXXXXXXX,Customer 385,XXXXXXXXXX,XXXXXXXXXX,United castle Gulshan e iqbal block 10,,Karachi,,,PK,XXXXXXXXXX,Coy,,,Cash on Delivery (COD),#TH25583.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6983214760156.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r5NMvlJc0Tr6O22yqK3kL47AB + #TH25583.1,,,r5NMvlJc0Tr6O22yqK3kL47AB + #TH25583.1
#TH10386,customer_386@example.com,paid,2025-09-18 00:50:35 +0500,fulfilled,2025-09-11 00:08:15 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2025-09-09 21:11:44+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 386,XXXXXXXXXX,XXXXXXXXXX,Street,,Karachi,,,PK,XXXXXXXXXX,Customer 386,XXXXXXXXXX,XXXXXXXXXX,Street,,Karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15821.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6528535462108.0,JD Delivery,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rFZ6FFNPr5RId90TheSvsQzOX + #TH15821.2,,,rFZ6FFNPr5RId90TheSvsQzOX + #TH15821.2
#TH10387,customer_387@example.com,paid,2026-02-21 21:23:06 +0500,fulfilled,2026-02-10 23:15:52 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-02-09 19:39:43+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 387,XXXXXXXXXX,XXXXXXXXXX,,,chakwal,,,PK,XXXXXXXXXX,Customer 387,XXXXXXXXXX,XXXXXXXXXX,,,chakwal,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH21923.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6843771257052.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rTqN2sSyQUDrZZyzgePN8WVJb + #TH21923.1,,,rTqN2sSyQUDrZZyzgePN8WVJb + #TH21923.1
#TH10388,customer_388@example.com,paid,2026-03-08 05:19:28 +0500,fulfilled,2026-03-02 02:16:28 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-02-28 07:07:21+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 388,XXXXXXXXXX,XXXXXXXXXX,,,لاھور,'03234054301,,PK,XXXXXXXXXX,Customer 388,XXXXXXXXXX,XXXXXXXXXX,,,لاھور,'03234054301,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH22942.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6888438169820.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rkHK35VeDQF5JiPZ60CFs0ngu + #TH22942.1,,,rkHK35VeDQF5JiPZ60CFs0ngu + #TH22942.1
